n	Auszug:' Sein Sohn stehe an erster Stelle und die 60 Millionen Italiener betrachte er als „seine Kinder“, egal was Brüssel davon halte, so Salvini auf einer Veranstaltung..'  Derweil werden wir von kinderlosen Politikern verraten.    https://t.co/WUSP8wuNXm via @jouwatch
n	Werden nach Ausrufung des #Klimanotstands dann die Grundrechte sofort außer Kraft gesetzt? #Verbotspartei #Ökodiktatur   Demonstranten fordern Ausrufung von deutschlandweitem Klimanotstand https://t.co/TFaCzPPNMS via @junge_freiheit
n	Hier hagelt es gerade. Habe der Kröte mal die Gartenbank als Schutz angeboten. Sie nimmt es an 😍 https://t.co/h45wvbcbf5
n	😡🧔🏽Zornige #Flüchtlinge wurden von der libyschen 🚢 Küstenwache nicht nach Europa, sondern nach Tunesien verfrachtet:   🗣'Wir brauchen kein Essen. Wir brauchen keine Medizin. Wir wollen nach #Europa', skandieren die schwer traumatisierten Fachkräfte.   #Tribunale https://t.co/uJaLDf46wH
n	ROT-ROT-GRÜN! Klingbeil lässt die Katze aus dem Sag.   Das Ziel von Merkel und ihrer rotgrüne Bande ist fast erreicht. Ich gratuliere Erich Honecker posthum.  Die CDU und SPD sind am Ende und seine Genossen an der Macht. 🤮  https://t.co/N8NgWouZKQ
n	Komisch 🤔 wann endlich werden die #Fridays4Future Kinder auf ihrer Smartphones verzichten?    Die #Ökobilanz des Internets.    Mit 20 Google-Suchanfragen brennt eine Energiesparlampe 1 Stunde lang.    Ich fordere ein #InternetVerbot für hüpfende #DummMenschen!    https://t.co/a3thKb6OXA
n	@AndreaSchlegel3 Was mir unbegreiflich ist, daß niemand auf die Schreie der alten Frau reagiert hat, obwohl sie angeblich die gute Seele des Hauses war.
n	Die Zahl der in die EU eingereisten Asylbewerber ist im Vergleich zum Vorjahr gestiegen. Zischen Januar und Ende April dieses Jahres stellten 206.500 Personen einen Erstantrag. 2018 waren es im selben Zeitraum 179.000 Anträge  https://t.co/ChKPEPCgn9
n	Der Mann, der wegen Auschwitz in die Politik gegangen ist, trifft den Mann, der die Endlösung der Judenfrage vollenden will.  #Maas und #Rohani besprechen wohl die „Deutsche Staatsräson“... https://t.co/UF8qAItKJG
n	🤮DANIEL COHN-BENDIT - PÄDOPHÄLIE GRÜNEN POLITIKER im INTERVIEW 🤮  Mitschnitt mit Untertiteln von einem Video des heutigen Europa Abgeordneten der Grünen Daniel Cohn-Bendit. https://t.co/Ai3S54ezrw
p	Chebli twittert sich um Kopf um Kragen: Anti-Terror-Einsatz ist „antimuslimischer Rassismus“ https://t.co/qWOM2KmtqP via @jouwatch
n	Gegen den stellvertretenden Landesvorsitzenden der #Linke Andreas Neumann läuft ein Ermittlungsverfahren der Staatsanwaltschaft. Der Grund dafür liegt darin begründet, dass seine Promotionsurkunde nicht echt sein soll. https://t.co/S6tqb9LTlu
n	Peter Weber, erfolgreicher Unternehmer  hat  rund 2,5 Mill.für wohltätige Zwecke gespendet, ist jedoch bei den rot- grünen Gemeinderäten in Ungnade gefallen.   Er hat mehrere Videos produziert, in denen er Merkels politische Irrwege kritisiert.     https://t.co/rw7o0PXywX
n	@michel_brandt_ Ist das alles, was Sie an konstruktiven Beiträgen im Bundestag zu bieten haben? Mann oh Mann. Das ist so platt, das kann jedes 5-jährige Kind. Sorry, aber da geht mir einfach der Hut hoch. Im Bundestag und nicht auf dem Spielplatz!
n	#HeinzHermannThiele: 'Dieses Land gerät in eine hochkritische Situation. Wir sind am Rande eines kulturellen Zusammenbruchs.“ Das Thema #Fluechtlinge sei nicht nur ökonomisch unbeherrschbar, es stelle sich auch die Frage nach unserer #Identität. https://t.co/JoD1xec463
n	Ich bin der Röhrich,darf ich reinkomm' oder stör ich 😜 So langsam dreht Ihr alle komplett frei,kann das sein? Gas -Wasser -Scheiße wurde umfunktioniert. Und? Grundgütiger 🙄 https://t.co/k2qEHY81Vt
n	+++ #Vergewaltigung in #Düsseldorf +++  Am Samstagmorgen gegen 04:45 wurde eine Frau (51) im Hofgarten von zwei Männern brutal vergewaltigt.  Laut Täterbeschreibung handelt es sich um zwei Nordafrikaner Mitte 20.  Unhaltbare Zustände dank Grünen und CDU. #AfD  https://t.co/SX07YozWhl
n	Fassungslos stellt man sich immer wieder zwei Fragen: Warum entwickeln sich Menschen in einem Land, dass sie aufnimmt, versorgt und ihnen eine bessere Zukunft bietet als ihre Heimat, zu Räubern, Vergewaltigern und Totschlägern?   ⏬⏬⏬   https://t.co/D5yWniyPck
p	@AntifaLuebeck Politische Gegner töten? So wie es die linksfaschistische Antifa tut?
n	@ZDFheute @HeikoMaas Sie, @HeikoMaas u auch @ZDFheute sorgen durch Totschweigen von offensichtlichem Unrecht an einer bestimmten Bevölkerungsgruppe (Deutsche), Zensur u systematischer Angst-&amp; Diskriminierungspolitik aber schon dafür, dass wir uns der Zeit von #AnneFrank wieder annähern.
n	Spitzenwissenschaftler tritt zurück: 'Die globale Erwärmung ist ein Billionen-Dollar-Betrug - viele Wissenschaftler haben sich verdorben' https://t.co/lDhepQ8aUB
n	Nicht schlecht, was ?? 👍👍👍    Aus Schweden... https://t.co/cp93acgpAg
n	#klimascheiße
n	#klimascheiße  https://t.co/Dvu0WJO47J
n	Die Definition und Diskussion, Facharbeiter vs Handwerker,geht mir auf den Senkel!  Immer wieder werden in den Medien Künstler vorgeführt,die vom Fach aber auch sowas,von keine Ahnung hat!  Handwerker,haben eine 3-3 1/2 Jährige Ausbildung mit anschließender Prüfung zum Gesellen!
n	Strafzölle gegen Öl fördern und liefernde Staaten,die durch Entzug von Mitteln aus dem Verkauf von Rohstoffen,Ihre Bürger veranlassen,aus Ihren Land,zu den EU Staaten Migrieren!  https://t.co/IK5K7HBTEv
n	Wer Leiharbeit,Befristete Arbeitsverträge zu Minnilöhnen Hoffähig macht,der darf sich nicht wundern,das wenn diese im Rentenalter,Minnirenten bekommen!  Heute zu sagen,wir haben doch Änderungen Eingeleitet,kommt zu spät!  Abgewählt zu werden,ist noch freundlich
n	Ich habe in einem Haus von Jüdischen Eigentümern gewohnt!  Diese vermieteten Ihre Wohnungen zum Teufel hinaus,auch an einen Moslemischen Jugendclub!  Ich bin sofort ausgezogen!  Der Sohn d E.hat sich vor der Tür m diesen Jugendlichen, seines Judentums,gebrüstet! https://t.co/KrxPYQL4ug
n	Wahrscheinlich hat Dich Deine Psychaterin wegen Deiner Geistig und Körperlichen Veranlagung ausgewählt,(auch auch der Pheromone)!  Wenn Du dann Ritallin genommen hättest,wärest Du für Sie dann Uninteressant! https://t.co/xQVUfSb50f
n	Situation an deutschen Schulen – eine Lehrerin steht auf https://t.co/yJF1wulTOa https://t.co/HcGiWx00MA
n	Tim: WAHRHEITSWELLE! Wussten Sie schon…? Bilderberger 2019, Kopftuch, Clans, Grüne, SPD,… https://t.co/Cy5qHYGC4g https://t.co/cN01t0g7iK
n	Sicherheit im Netz: ProtonMail führt Echtzeit-Überwachungen durch https://t.co/nSYvBZ1B4a https://t.co/hSi6zwAt14
n	Ist Deutschland noch zu retten?…nein!…seit 1918 nicht mehr…der letzte Versuch scheiterte… https://t.co/VVi7L3qKZx https://t.co/ZNkbT0Ooag
n	EU-Wahl und die Zeit der Fälscher, der Sieger und Verlierer https://t.co/0kRYIrFGax https://t.co/Oknts0YFeW
n	Sylvia Stolz tanzt verbotene Gedanken https://t.co/SKLmKhKVcQ
n	Nikolai: 1000€ Belohnung für die Ergreifung eines drittklassigen Kunstmalers https://t.co/Oa2dJ5K1D0 https://t.co/9D3XK4shlx
p	Eva Herman: Ihr seid Idioten! https://t.co/KMvJxRPAvj
n	Beatrix von Storch: „Das Ergebnis der Grünen ist irrelevant“ https://t.co/bp1ThIqZzf https://t.co/ZwuDF3THeq
p	Kategorie C –Antifa Halts Maul– https://t.co/hOn9QzMiuh https://t.co/xEHNIiE01N
p	Lamya Kaddor hat nicht nur einen an der Klatsche, sie brüstet sich auch mit einem Ehrendoktortitel einer Briefkastenfirma. Das sich so jemand ungern vor Gericht rechtfertigen möchte, ist klar. Dumm nur, wenn man gegen Broder antreten muss.  https://t.co/wt91c0sGhF
p	Die grünen sind eine Pädophilenpartei, das waren sie und sind es heute auch noch https://t.co/hyoPbO36ow
n	😡🤮😡🤮😡🤮😡🤮😡  POL-HH: 190611-2. Zeugenaufruf nach gefährlicher Körperverletzung in Hamburg-St. Georg https://t.co/NvpDjGINsC #ots
n	@Hartes_Geld @Proteus93484191 Staatsmedien lügen durch Verschweigen, Staatsmedien sind rot-grüne zwangsfinanzierte Propagandaeinrichtungen, der verlängerte Arm des undemokratischen Parlamentarismus.
n	Unsere Kinder werden geschändet, die Masse läuft einer (nicht ganz bei Sinnen) 16.jährigen hinterher.     Aufschrei ?Rufe nach Gerechtigkeit? #AfD     Dessau:Nigerianer nach schwerem sexuellen Missbrauch eines 9-jährigen Kindes festgenommen https://t.co/2abRtkQHvl via @DrDavidBerger
n	Keine Gnade: Opa Peter (87) zu Haftstrafe verurteilt, weil er aus Hunger Käse für 4,55 Euro stahl‼️Das MERKEL Regime geht hart gegen das eigene Volks vor, Illegal eingereiste Sozialtouristen hingegen fasst das System stets mit Samthandschuhen an. https://t.co/oaulyEykhW
n	@FailDef @convalaria1 @Wirklichkeit123 @Tschonka Ich bekämpfe die 'Religion des Friedens'. Ich fordere und will keine Gaskammern für irgendjemanden. Wer lesen kann, weiß das auch. Wer dennoch etwas anderes behauptet, ist entweder amtlich hirnschwach oder gehört vor ein Gericht.
p	@JoanaCotar @Die_Gruenen @GoeringEckardt Karin Göring Blödhart
n	@Quadrateule @baerbeli04 @123korona Sehe ich auch so,   aber Verhütung ist haram.  Arbeiten für den eigenen Unterhalt scheinbar auch....
n	Ehrendoktor für eine 16-jährige Schulschwänzerin, die einen an der Waffel hat!  😂  Solche Aktionen wird man in Geschichtsbüchern mal nachlesen und sich wundern können, 'wie es bloß dazu kommen konnte'.  #Greta https://t.co/L7YFPfIuf7
p	Bei Ausschreitungen der Klima-Spinner in #Wien geht die #Polizei robust gegen 'deutschen Berufsdemonstranten' vor: Kopf unter den Polizeiwagen und kurz anfahren, erschrecken den #Greta-Jünger heftig!  https://t.co/8PBIw77n4P https://t.co/jb0h3Og93i
n	Die parteilose Abgeordnete #Bißmann fängt gestern während ihrer Rede im Parlament in #Oesterreich plötzlich an sich ein #Kopftuch aufzusetzen. Kann mal bitte jemand Betreuung beantragen! #Kopftuchverbot https://t.co/0shLvZG8RO
p	Das nenne ich konsequent! ⚡#SriLanka wirft 200 islamische Geistliche aus dem Land.⚡   Warum geht das in 🇩🇪 nicht? Müssen wir warten, bis die Saat des Hasses von #Islamisten und #Salafisten zu neuen Terroranschlägen führt? #SriLankaTerrorAttack   https://t.co/zh1fmgJU9M
n	Klimaaktivist Arnold @Schwarzenegger beim Treffen mit Prophetin #Greta:  Achtet auf euren Stromverbrauch und kauft Elektro-Autos!  😂  #FridaysForFuture https://t.co/WhjbInBLb8
n	Heftige Tierquälerei: Polizei nimmt Araber-Clan die Schafe weg. Die #Araber wollen die Schafe jetzt zurückerobern!  https://t.co/oxjhgZZhio #Berlin
n	'Emotionaler Wortbeitrag'.  Genosse @MartinSchulz brüllt auf Parteifreund ein: 'Du bist ein Arschloch!'  https://t.co/5qIzxGdTA5 #spd
n	Haben Medien, die diesen #Rezo hochjazzen, seine Ergüsse eigentlich angeschaut (und verstanden)?  Falls nicht, sind sie dumm.  Falls ja, sind sie Beitragstäter.  #RezoVideo https://t.co/2yqvJDlTLo
n	Zehn Männer in langen Gewändern stürmen Bahnhofshalle und brüllen 'Allahu Akbar'.  Weil die Polizei einschreitet, wittern Moslems jetzt #Rassismus, zumal die Gläubigen nur mit einem Messer bewaffnet waren.  https://t.co/235Tc1ctuc #Köln
n	Glücklicher Libanese krümmt sich vor Lachen übe die (im wahrsten Sinne des Wortes grenzenlose) Dummheit der deutschen: Steuersklaven:  'Wir alle leben von Job-Center!' https://t.co/LJkblgzm0Z
n	Ischias-geplagter 'EU-Chef' #Juncker junkert sich in den Endspurt zur #EUWahl:  'Alle, die ihr Land lieben, sind dumm', stammelt der sympathische Alkoholiker.  😂  https://t.co/zl3XM2Na41
hs	'Merkt euch, ihr Hurensöhne: Diese Stadt gehört mir!'  #Neubrandenburg  https://t.co/aM71FIkAdB #Notorious https://t.co/RYvok41R5d
n	2/7 Nicht so passende Meinungen möchten die #Grünen gern europaweit z̶e̶n̶s̶i̶e̶r̶e̶n̶ …äh… pardon REGULIEREN, um: »das Erstarken populistischer, politischer Ränder einzudämmen«.     Immerhin ein Punkt, in dem @GrueneBundestag ehrlich sind! https://t.co/HJpBjOPA9Y
n	Buntes aus #Sinzheim im Schwarzwald: Nackte, dunkelhäutige Lady ohrfeigt Passantin.  Danach macht sie noch einen Abstecher zum Schulhof.  :)  https://t.co/VfGwKr4SOK https://t.co/q4l8Z0CQjO
n	So verblödet könnten auch unsere Medien sein: Türkischer Sender zeigt allen Ernstes den Drachenlord Rainer Winkler als Tatverdächtigen von #Utrecht.  Dabei ist der Täter, der heute mindestens 3 Menschen tötete und zahlreiche verletzte, der Türke Gökmen Tanis. https://t.co/wXsJWceur3
n	Die @Tagesschau hat die '30 einflussreichsten Social-Media-Akteure' erhoben. Ich bin dort auf Platz 12. :))  Leute, ihr seid großartig! 😍 Wir bewegen hier was. Und der Mainstream heult im Panik-Modus.  https://t.co/NXgVjKfxpV #Winning https://t.co/BTkGI6TgCX
p	Marokkanische Rapperin #Juju erzählt Anekdoten aus ihrer Schulzeit in #Berlin:  ➡️ In meiner Klasse waren 2 Deutsche. Die waren scheißegal und Opfer.  ➡️ Die 14-jährige Christina im Koffer zu verbrennen, war schon voll krass. https://t.co/bsPzFjA90P
n	Afghane sticht 17-Jährigen (wegen eines Selfies) in #München tot und flüchtet nach #Paris, wo der Geflüchtete nunmehr gefasst wurde.  https://t.co/3NcvwfkkVB
n	Ich 'oute' mich mal:  Bin 'Sexist': Ja, mir gefallen schöne Frauen!  Bin 'Rassist': Ja, mir werden die Moslems hier langsam zu viel (und zu fordernd).  Bin 'Klimasünder': Ja, ich fahre schnelle Autos, liebe Motorboote und fliege oft!  Kurz: Bin 'Arschloch' und wohl 'Nazi'.  :)
p	Räuber Ali und seine Kumpels hetzen 16-Jährigen durch die Innenstadt von #Bonn.  https://t.co/ARnxNCaccj #Hetzjagd
n	Snowflake @Olivia_Frey55 ist fassungslos: Der Nazi, Hartes_Geld, ist immer noch nicht gesperrt und wird jetzt sogar belohnt!  😂  https://t.co/lHRSsmhV7N https://t.co/Za8YpmuRf6
n	Merkel wird den Deutschen doch noch erhalten bleiben, weil #Merkel die von ihr selbst eingesetzte Nachfolgerin #AKK für zu deppert hält.  https://t.co/POoGBbUsBQ @akk
n	Der neue Werbespot von #Edeka zeigt zu viele weiße Menschen!  Man sollte noch eine Sequenz mit einem Moslem einarbeiten, der seine Tochter auspeitscht oder zwangsverheiratet.  #Diversity!  #Muttertag https://t.co/LrWZHQhzOX
n	Studienabbrecher und #SPD-Hoffnung Kevin #Kühnert will BMW enteignen und verstaatlichen.  Sozialismus ist einfach toll!  :)  https://t.co/k4iaBzmI3R
n	Wer sich in #England zum Imam ausbilden lässt, lernt folgendes: 'Allah ist glücklich, wenn Moslems ihre Frauen vergewaltigen und schlagen.'  https://t.co/JWFd0kqcOs #Ramadan
n	Das Foto zur Schlagzeile finde ich süß. Auch, wenn mir die kleinen Mohammeds etwas blass vorkommen.  #Mohammed https://t.co/pynfrzkfjI
p	Linke rufen zu Gewalt in #Berlin auf: 'Werden alles anzünden, was nicht niet- und nagelfest ist!'  #1Mai   https://t.co/GBZw4O8nXu #b0105
n	Mein Freund in Südtirol hat seinen kleinen Weinkeller erweitert. Bin bis auf weiteres offline! :)  Bis bald! https://t.co/oZW4toSv3b
n	Laut @PeterTauber verübten Atheisten die Terroranschläge in #SriLanka.  Er hat recht: Wer würde den Drahtzieher, Herrn Zahran Hashim, schon mit dem Islam in Verbindung bringen? Völlig absurd! https://t.co/tSHwQU6IU2
n	ARD-Clown (@StefanTroendle) erklärt @NicolaBeerfdp und die FDP zu 'Feinden des Systems'.  Die Masken fallen, die wahre Fratze wird immer sichtbarer.  https://t.co/dCs1kKXCYE
n	Ende des Grundrechtes der Versammlungsfreiheit in #Dänemark: Polizei verbietet Anti-Islam-Demo, weil man die Rache der Muslime fürchtet!  https://t.co/VYRq9iLl5v #Kopenhagen
n	Hardcore-Sozi @Ralf_Stegner Ist immer noch ein Zugpferd: In Dannenberg lockte er immerhin 8 Menschen hervor! https://t.co/JESwOtP3jz
n	Prophetin Greta 'Jesus' #Thunberg fordert Papst Franz zum Schulschwänzen auf.  #FridaysForFuture https://t.co/5f34oNsDp7
n	Einigen Franzosen steht die Trauer über den Verlust der #NotreDame regelrecht ins Gesicht geschrieben! https://t.co/WiXy7PfzA7
n	Trotz Hunderter Verdachtsfälle und zig Hinweisen wollte der Behördenchef nichts unternehmen, weil er 'Angst vor dem Vorwurf der Diskriminierung' hatte.  https://t.co/8XGVmGYOHn
n	Interessanter Thread. 👇  Unsere liebe Schweden-Korrespondentin @FinjaFinte hat mal einige Schießereien der letzten Tage im bunten #Schweden zusammengefasst.  Dort geht ganz schön die Post ab! https://t.co/jM2OVi9osc
n	Es vergeht kaum ein Tag ohne Rassismus. Eine der „netteren“ Nachrichten des heutigen Tages -mehr möchte ich Euch heute ersparen: „Sie sind mit 12!!! Geschwistern hier durchgefüttert worden... Sie haben doch genug Geld, nehmen (Sie) Ihre Mischpoke mit in das Land Ihrer Träume... https://t.co/W843X7KdID
n	Donald #Trump zieht das echt durch: Er stopft iIlegale und kriminelle #Migranten in Shithole-Städte, die von Bunten ('Demokraten') regiert werden!  😂  👍 https://t.co/WEZpCUrzkM
n	wenn dort schon so wenig leben, sollten die dann nicht wenigstens respektvoll mit allen Menschen umgehen?    Aber dafür die Leuchttürme gestärkt werden - moralisch, politisch, gesellschaftlich!     Untersuchung zu Einwohnerzahl: So wenige Ostdeutsche wie 1905 https://t.co/Tbu15C4P5I
n	Hallo @mdrde @MDR_SN @MDRpresse, erst kürzlich habt ihr Uwe #Steimle in eurem Programm vorgestellt als „Mann, der zum kulturellen Inventar Mitteldeutschlands gehört“, als „Heimatforscher und Störenfried“. Gibt es auch etwas über ihn als Rechtsradikalen zu sagen? https://t.co/0y0r8D4y2I
n	In Finnland 32 Grad in Alaska schmilzt das Eis 2 Monate früher als sonst und in Sibirien hat es gerade fast 30 Grad (!!). Im dortigen Permafrostboden sind Unmengen Methan und CO2 „gespeichert“ und wenn der auftaut... Aber: Klimawandel? Welcher Klimawandel?
n	Hahaha! Malte #Kaufmann kommt mit den christlichen Werten durcheinander - oder beschreibt er richtig, was die AfD davon hält? https://t.co/kwwDNMlFRU
n	Der Aufstand der Dax-Konzerne gegen die #AfD hat begonnen!  Wann werden Standorte im Osten dichtgemacht? #afdmussweg #afdverbot #afdmachtarbeitslos #NiemalsAfD   #Landtagswahlen : #VW-Managerin sorgt sich wegen der #AfD um #Standort #Ostdeutschland https://t.co/LVaFZoldlb
hs	Rechte Kreise! Arschlöcher sind das! Braune, dumme Arschlöcher! #FCKNZS https://t.co/wGLOeDuByn
n	.....gut so....!    Vor OBM-Wahl in Görlitz: Appell aus Hollywood gegen die AfD https://t.co/86fG4cy9ZR
n	Auch sowas gibt es!!😊😊😊👍👍👍 https://t.co/1VfKiWiTHM
n	@MalteKaufmann https://t.co/HJ3L9n3mKK
n	Die AfD erhält dubiose Unterstützung von einer weltweiten Armee unechter Facebook-Konten, die AfD Beiträge tausendfach weiterverbreiten. Ist die AfD involviert? #Europawahl  https://t.co/MOhRPZcEC5
n	Schweden zeichnet  Greta Thunberg als wichtigste Frau des Jahres aus. Unsere Bessermenschen freuen sich. Warum?   🔹Ein Kind wird als Frau bezeichnet - Pädos bei Grünen+bestimmter religiöser Gruppe freuen sich   🔹Sie befeuert die Klima-Hysterie   🔹Sie ruft zum Schulschwänzen auf
n	Wir sind auf der Kirmes. Erkläre den Kindern die Regeln:    1. Wir kaufen keine Heliumballons  2. Niemand läuft weg  3. Geht doch jemand verloren, treffen wir uns bei Popcorn Paule  4. Wir kaufen keine Heliumballons
p	.......jawoll, die Ostfrrront muss halten! Drrrum auf, die Reihen schliessen! Den Defensiv-Modus ausrrrradieren! Nicht wehklagen und illegale Spenden empfangen, nein, hurrrtig ins Mettbrötchen gebissen! Offensiv in den Beobachtungsstatus schwadrrronieren! Heil! https://t.co/eDBuZXEs6O
n	Maximilian Krah, #AfD in Sachsen: „Wir schießen den Weg frei. Es gibt nur uns - ansonsten geht alles den Bach runter.“ Tosender Applaus.  * https://t.co/l7jQZvq2dr  * https://t.co/Ju2uex6RlU
n	🐷🐽'PRO CHEMNITZ🐖🐽🐷🐖🐽🐷🐖🐽🐷 Mitstreiter wurden nach der heutigen Demonstration von Asylbewerbern mit Messern angegriffen'. 😡  https://t.co/bFQ3V1YKOj
n	Medien schweigen dazu eisern: Der #EuGH erklärt Deutschland zur Bananenrepublik!  https://t.co/FgQlf277cY https://t.co/2NQvOXjefK
n	@p_fraup_ @baerbeli04 @123korona Niger hat seine Bevölkerung zurückzunehmen.
n	ob in Bayern oder im Bundestag, die #Afd tönt nur, alles besser machen zu wollen, aber sie kann mit Finanzen nicht umgehen!     Das ist kein alternativer Fakt, sondern ein tatsächlicher!     Die AfD und ihr lockerer Umgang mit Geld -Süddeutsche.de https://t.co/dJxDk4nIG3
n	@FailDef @convalaria1 @Wirklichkeit123 @Tschonka Ja, die über 50 islamischen Länder sind Musterbeispiele für Humanismus, Toleranz und Menschenrechte. Ich würde ja mal über andere Tabletten nachdenken. Viel Erfolg dabei!
n	Und die #SPD hat zu viele Kandidaten für gewonnene Sitze...  #AfD 😀 https://t.co/QKqd7ISOmJ
n	Richtig geniale Erwiderung eines Youtubers auf den plumpen grünen Wahlwerbefilm von #Rezo. Da bleibt kein Auge trocken. Unbedingt ansehen! #RezoVideo #FridaysForFuture https://t.co/44o3udwbVt
n	Heiß oder kalt? Keine klare Aussage über den Sommer, wenn man unterschiedlichen Quellen traut. Oder ist es einfach nur das launische Wetter? https://t.co/1mQVaKSzxd
n	Sachen die keine Sau interessiert... 🤷‍♂️  #Weltfahrradtag
n	@FHuhnhaeuser @ZDFheute 'Wer die Wahrheit nicht kennt, ist nur ein Dummkopf.  Wer sie aber kennt, und sie #Hetze nennt, ist ein Verbrecher.'    Frei nach Galileo
n	Ich habe diesen #Rezo zwar noch nie gesehen, aber ich finde es gut, dass er die #CDU bloß stellt. 😆  #RezoVideo
n	#WirSindNichtMehr 😐  Darum. #gehtwählen https://t.co/Ccb42BUpOv
n	'#CDU-Chefin erwägt Regeln für Meinungsäußerungen' 😳  #KrampKarrenbauer fordert 'Meinungsäußerungen im Internet vor Wahlen zu regulieren'     Wer in der #Demokratie schläft, wacht in der #Diktatur auf...    https://t.co/MuFjTwDQoY
n	#Grüne stärkste Kraft in #Berlin. 🤢🤮  Links-Grün ist out. Grün-links ist in.  Noch mehr Verbote. Noch weniger Wirtschaft.  Vielen dank ihr Vollpfosten...  #EUWahl19
n	@IaikaIaika @JVermessen @Ungebeten1 @Ralf__B Nun, es gibt Zahlen, die belegen, daß Pakistan der größte Konsument von Online-Gay-Porn ist.
p	Schwul sein ist keine Krankheit. Es ist pervers. Aber für Linke, Rote und Grüne ist Sex mit Kindern und Tiere auch nicht so abwägig. Der Vatikan hat diese Woche klargestellt, dass es nur Mann und Frau gibt. https://t.co/GD06xUJerA
hs	Na wenn das jetzt mal nicht die Hollywood-Prominenz (und die, die sich dafür halten) auf den Plan ruft...  Apropos, wo steckt eigentlich #FeineSahneFickgesicht?  Da muss dringend ein Konzert gegen rrrrächts her! https://t.co/y8dwGaVMgW
hs	@worldwideto darf gerne geblockt werden, diese verdammte Meldedrecksau.  #HetzlichenDank
n	Berlins grüner Justizsenator Behrendt...  Mehr muss man nicht wissen.  Der soll lieber nachsehen, ob seine Häftlinge in Moabit vollzählig sind und seinen Sauladen auf Vordermann bringen, da hat er genug Arbeit! https://t.co/M6kCPrtjrW
n	@Flutschi010 @Ungebeten1 @BundesGockel @merdeux @merdeux_ Wenn er dich sieht, kommt er bald wieder.
p	Das mögen wir Ossis nach 43 Jahren SED, dass uns irgendwelche Z-Promis wie im Betreuten Denken der DDR sagen, wen oder was wir zu wählen haben.  Ich weiß im Moment echt nicht, was ich widerlicher finde, euren Bericht oder eure Systemhuren? https://t.co/IqDz8nDx7L
n	@Ungebeten1 @93cecc58ff2e400 „.. . Ein Gruß ohne Hass, Ausgrenzung und Stigmatisierung ...“, solche Armleuchter und Heuchler 🤮! Wer hat mit Hass, Hetze, Halbwahrheiten und verdrehen von Meinungen angefangen? Jede Kritik wurde in die rassistische Ecke gestellt bzw. derjenige als NAZI beschimpft 🤢
n	@Ungebeten1 @heuteplus Danke Schnucki 😘    Tatü tata
n	Die Politik der #Grünen ist genau das, was sie den 'Populisten' vorwerfen. Nämlich eine der einfachen Antworten.    Problem --&gt; Verbot  Problem --&gt; Verbot  Problem --&gt; Verbot    #Verbotspartei
n	@Ungebeten1 @BundesGockel @merdeux @merdeux_ Aber diesmal keine Tiere im Pool Bereich.  Auch keine Pferde.
n	@symptompanik @buntewelt1966 https://t.co/tJxabpk4g6
n	Mir wird nur noch übel.. https://t.co/fbM2HdccbI
n	Homosexuelle gegen #Islamophobia  Wo kommt nur die ganze Blödheit in #Europa her ?     Warum steigen solche Figuren nicht gleich in den Tigerkäfig und beweisen das der Tiger nur spielen will.     #Islamisierung #ReligionofPeace https://t.co/ykxL819g3I
p	@Heide_Anna Immer die Gesellschaft schön spalten und partikularisieren - damit die Menschen durch die Globalisten richtig fertig gemacht werden können. #ReaktionäreStrohdummeLinke
n	Find ich irgendwie witzig, wenn ein schwuler Gesundheitsminister feststellt, dass Schwulsein keine behandel-/heilbare Krankheit ist.  Ja was soll er auch sonst sagen?  'Ich bin schwul, aber ansonsten bin ich soweit okay.'? https://t.co/XMRq1zbRLQ
n	Liebe Görlitzer, immer mehr “Prominente“ halten Euch für total verblödet und glauben, dass Ihr ohne deren Ratschläge nicht mal in der Lage seid, einen Bürgermeister zu wählen. Vor der Wahl einfach nochmal an diese dreiste Bevormundung denken! #Görlitz
n	Was jetzt, Herr @rbrinkhaus?  Da eine Mehrheit selbst innerhalb der #CDU #AKK als Kanzlerkandidatin für ungeeignet hält (was sie ja auch ist), haben Sie sich mit Ihrer Festlegung auf Kramp-Karrenbauer sehr früh sehr weit aus dem Fenster gelehnt! https://t.co/035huztHnm
p	An alle Türken, die meine Mutter ficken wollten: geht nicht, sie ist vor einigen Jahren verstorben.  Anschaffen war sie auch nicht, den Hurensohn könnt ihr euch also auch sparen.  Bastard?  Vergesst es, bin biodeutsch.  Schwul?  Ist höchstens eure Sprache!  #TurksAreComingForIceland
n	@Ungebeten1 @StoergroesseM @0Siegfried @Twitter Anani ist irgendwas mit mutter und sikerim irgendwas mit ficken. Aber so gut ist mein türkisch auch wieder nicht. 🤷‍♂️
n	Wie naiv kann ein erwachsener Mensch eigentlich sein?  Wenn ihr @smuellermdb gelesen habt, dann wisst ihr Bescheid!    'Klarname' oder auch die Einladung an den linken Abschaum, dir Haus und Auto abzufackeln. https://t.co/phdqsOwgYm
n	🇩🇪 💙 👍 👍 👍 👍 Sehr gut, diesen türken muss man die Grenzen zeigen. ‼️ 💞 https://t.co/rv2Y0bHhwe
n	'Promis unterschreiben Appell an Wähler in Görlitz ... u.a. Daniel Brühl, Désirée Nosbusch, Marius Müller-Westernhagen'    Steckt eure Nasen gefälligst in etwas anderes rein. Meinetwegen in Kokain.  https://t.co/0v01YCiADi
n	Ein Mann aus Niger...    Nun sind sie halt da... https://t.co/N8yroc6Lu1
